player,player_disp,game,season,team,toi,g_60,a_60,pa_60,sa_60,pts_60,ipp,shots_60,sh_per,ixg_60,icf_60,iff_60,iscf_60,ihdcf_60,rbds,pim_60,pen_60,min_60,maj_60,misc_60,pen_drawn_60,give_60,take_60,hits_60,hits_taken_60,blocks_60,fowin_60,foloss_60,faceoff_per
kyle.turris,K. Turris,2013-12-07 TOR at OTT,1314,OTT,15.4,0,0,0,0,0,-,7.79,0,0.32,11.69,11.69,3.9,0,0,7.79,3.9,3.9,0,0,3.9,0,0,3.9,7.79,0,35.06,15.58,269.73
kyle.turris,K. Turris,2013-12-09 PHI at OTT,1314,OTT,13.98333333,4.29,0,0,0,4.29,100,17.16,107.27,0.73,30.04,21.45,4.29,0,0,21.45,4.29,0,4.29,0,4.29,0,0,0,4.29,0,34.33,12.87,312.06
kyle.turris,K. Turris,2013-12-10 OTT at BUF,1314,OTT,15.11666667,0,0,0,0,0,0,27.78,0,1.68,27.78,27.78,15.88,7.94,0,0,0,0,0,0,0,0,7.94,0,3.97,0,23.81,23.81,198.46
kyle.turris,K. Turris,2013-12-12 BUF at OTT,1314,OTT,8.9,0,13.48,13.48,0,13.48,100,6.74,0,1.29,20.22,13.48,13.48,6.74,0,0,0,0,0,0,0,13.48,6.74,0,0,0,26.97,20.22,385.23
kyle.turris,K. Turris,2013-12-14 L.A at OTT,1314,OTT,12.3,0,4.88,4.88,0,4.88,100,9.76,0,1.93,14.63,14.63,9.76,9.76,0,0,0,0,0,0,0,4.88,4.88,4.88,4.88,0,19.51,29.27,195.12
kyle.turris,K. Turris,2013-12-16 STL at OTT,1314,OTT,17.55,0,3.42,3.42,0,3.42,100,6.84,0,0.59,17.09,13.68,3.42,3.42,0,0,0,0,0,0,3.42,0,0,0,3.42,0,30.77,13.68,236.69
kyle.turris,K. Turris,2013-12-18 OTT at N.J,1314,OTT,13.18333333,0,0,0,0,0,-,13.65,0,1.48,18.2,18.2,9.1,4.55,0,0,0,0,0,0,4.55,0,4.55,0,0,0,31.86,22.76,265.49
kyle.turris,K. Turris,2013-12-19 FLA at OTT,1314,OTT,14.4,0,0,0,0,0,0,8.33,0,0.49,8.33,8.33,8.33,4.17,0,0,0,0,0,0,0,0,4.17,4.17,12.5,8.33,25,25,208.33
kyle.turris,K. Turris,2013-12-21 PHX at OTT,1314,OTT,10.23333333,0,0,0,0,0,0,0,0,0,17.59,0,5.86,0,5.86,0,0,0,0,0,0,0,5.86,11.73,11.73,0,23.45,29.32,260.59
kyle.turris,K. Turris,2013-12-23 PIT at OTT,1314,OTT,12.25,4.9,0,0,0,4.9,50,9.8,244.9,0.62,9.8,9.8,9.8,0,0,0,0,0,0,0,0,0,0,0,4.9,9.8,14.69,14.69,244.9
kyle.turris,K. Turris,2013-12-27 OTT at BOS,1314,OTT,12.83333333,0,0,0,0,0,-,4.68,0,0.26,9.35,9.35,4.68,0,0,0,0,0,0,0,0,4.68,0,0,0,0,28.05,32.73,215.78
kyle.turris,K. Turris,2013-12-28 BOS at OTT,1314,OTT,16.15,0,3.72,3.72,0,3.72,50,11.15,0,1.65,26.01,18.58,18.58,11.15,3.72,0,0,0,0,0,3.72,7.43,7.43,7.43,7.43,3.72,33.44,18.58,238.83
kyle.turris,K. Turris,2013-12-30 WSH at OTT,1314,OTT,14.2,4.23,0,0,0,4.23,100,12.68,140.85,0.72,16.9,16.9,4.23,4.23,0,0,0,0,0,0,0,4.23,0,0,0,4.23,12.68,42.25,97.51
kyle.turris,K. Turris,2014-01-02 WPG at OTT,1314,OTT,17.01666667,0,3.53,3.53,0,3.53,100,7.05,0,0.41,14.1,7.05,3.53,0,0,0,0,0,0,0,0,0,7.05,7.05,17.63,0,31.73,10.58,264.45
kyle.turris,K. Turris,2014-01-04 OTT at MTL,1314,OTT,14.5,0,0,0,0,0,-,8.28,0,0.4,12.41,8.28,12.41,0,0,0,0,0,0,0,0,0,0,0,12.41,0,20.69,33.1,159.15
kyle.turris,K. Turris,2014-01-08 OTT at COL,1314,OTT,16.01666667,3.75,0,0,0,3.75,50,14.98,93.65,0.74,26.22,18.73,14.98,0,0,0,0,0,0,0,0,0,0,0,3.75,0,26.22,22.48,201.71
kyle.turris,K. Turris,2014-01-11 OTT at NSH,1314,OTT,16.43333333,3.65,0,0,0,3.65,100,10.95,121.7,0.7,21.91,14.6,3.65,0,3.65,0,0,0,0,0,0,0,0,0,0,0,29.21,29.21,182.56
kyle.turris,K. Turris,2014-01-14 OTT at MIN,1314,OTT,13.96666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,8.59,4.3,4.3,0,0,0,0,4.3,0,0,4.3,17.18,25.78,171.84
kyle.turris,K. Turris,2014-01-16 MTL at OTT,1314,OTT,16.41666667,3.65,0,0,0,3.65,33.33,10.96,121.83,1.42,18.27,18.27,14.62,7.31,3.65,0,0,0,0,0,0,0,0,3.65,3.65,3.65,18.27,21.93,166.13
kyle.turris,K. Turris,2014-01-18 NYR at OTT,1314,OTT,14.4,0,0,0,0,0,-,8.33,0,0.44,8.33,8.33,4.17,0,0,8.33,4.17,4.17,0,0,0,0,0,4.17,8.33,0,20.83,33.33,160.26
kyle.turris,K. Turris,2014-01-21 OTT at WSH,1314,OTT,11.75,5.11,0,0,0,5.11,100,5.11,510.64,0.66,10.21,10.21,5.11,0,0,0,0,0,0,0,0,0,5.11,0,5.11,0,20.43,25.53,226.95
kyle.turris,K. Turris,2014-01-23 OTT at T.B,1314,OTT,14.18333333,0,0,0,0,0,-,25.38,0,1.2,29.61,25.38,21.15,4.23,0,0,0,0,0,0,0,0,4.23,0,0,0,29.61,50.76,155.85
kyle.turris,K. Turris,2014-01-25 OTT at CAR,1314,OTT,11.26666667,5.33,0,0,0,5.33,100,10.65,266.27,0.85,10.65,10.65,5.33,5.33,0,0,0,0,0,0,0,5.33,0,0,0,0,31.95,53.25,199.7
